4,FFT,float32,1024,1024,1024,2,4,NCCL,2,2671.9045,192.2644,279.7024,203.5159,25.4857,200.2573
4,IFFT,float32,1024,1024,1024,2,4,NCCL,2,288.0985,194.4806,204.8331,198.4783,3.4049,196.7077
5,FFT,float32,1024,1024,1024,2,4,NCCL,2,2672.1144,190.9228,279.5516,201.8191,25.9846,197.8717
5,IFFT,float32,1024,1024,1024,2,4,NCCL,2,289.3401,196.8540,205.3489,200.3686,2.6514,198.8392
7,FFT,float32,1024,1024,1024,2,4,NCCL,2,2673.5702,192.3186,279.3036,202.9172,25.5106,198.1831
7,IFFT,float32,1024,1024,1024,2,4,NCCL,2,288.8793,197.1261,202.9157,199.1255,2.1562,197.5587
6,FFT,float32,1024,1024,1024,2,4,NCCL,2,2673.5704,193.7316,279.9235,204.8933,25.0689,198.9586
6,IFFT,float32,1024,1024,1024,2,4,NCCL,2,286.7426,194.2715,200.4239,196.9535,1.8534,195.1973
1,FFT,float32,1024,1024,1024,2,4,NCCL,2,1143.2344,190.8976,276.9842,201.5895,25.2134,198.1810
1,IFFT,float32,1024,1024,1024,2,4,NCCL,2,292.3606,196.9268,205.4738,200.3346,2.7055,198.4020
2,FFT,float32,1024,1024,1024,2,4,NCCL,2,1143.7403,193.9270,277.3461,204.5240,24.3332,199.2207
2,IFFT,float32,1024,1024,1024,2,4,NCCL,2,289.9439,194.2486,200.7234,197.0641,1.9789,194.8426
3,FFT,float32,1024,1024,1024,2,4,NCCL,2,1143.7697,192.5392,277.2381,202.6748,24.9053,198.3185
3,IFFT,float32,1024,1024,1024,2,4,NCCL,2,292.1042,196.8419,202.9395,199.1971,2.2565,197.5798
0,FFT,float32,1024,1024,1024,2,4,NCCL,2,1143.0742,192.5546,276.7489,203.3349,24.5525,200.2700
0,IFFT,float32,1024,1024,1024,2,4,NCCL,2,291.5612,194.8904,204.6492,198.3168,3.2354,195.9952
6,FFT,float32,1024,1024,1024,2,4,MPI,2,3794.4877,685.5114,886.3071,775.1782,69.9737,788.2102
6,IFFT,float32,1024,1024,1024,2,4,MPI,2,626.8457,342.0982,527.9055,458.7444,73.1714,513.7692
2,FFT,float32,1024,1024,1024,2,4,MPI,2,3615.7345,683.6461,891.3932,777.8883,71.5484,792.0222
2,IFFT,float32,1024,1024,1024,2,4,MPI,2,605.1372,340.6924,519.5201,455.9749,72.1969,510.5456
5,FFT,float32,1024,1024,1024,2,4,MPI,2,3802.2122,658.6366,815.3746,716.6543,56.6057,699.2313
5,IFFT,float32,1024,1024,1024,2,4,MPI,2,667.7364,416.9517,569.9385,521.5325,64.3675,556.2886
1,FFT,float32,1024,1024,1024,2,4,MPI,2,3614.1704,670.8853,819.7328,718.3716,56.7515,695.9626
1,IFFT,float32,1024,1024,1024,2,4,MPI,2,642.3971,414.8901,571.6243,520.3103,63.5029,559.5718
0,FFT,float32,1024,1024,1024,2,4,MPI,2,3614.6377,476.0515,683.1849,555.0386,53.0143,560.8886
0,IFFT,float32,1024,1024,1024,2,4,MPI,2,721.8873,612.5419,734.1304,688.9540,34.7379,612.5419
